ID,Year_Birth,Education,Marital_Status, Income ,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
3526,1968,PhD,Married," ₹ 38,443.00 ",1.00,1.00,27-01-2014,58.00,32.00,0.00,5.00,0.00,0.00,1.00,2.00,1.00,0.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
8181,1978,2n Cycle,Single," ₹ 38,593.00 ",1.00,0.00,13-09-2013,42.00,51.00,12.00,49.00,17.00,24.00,24.00,3.00,4.00,1.00,3.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
1029,1970,PhD,Married," ₹ 64,413.00 ",0.00,1.00,01-08-2013,27.00,200.00,5.00,44.00,0.00,10.00,20.00,1.00,5.00,1.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
7369,1981,Master,Married," ₹ 36,959.00 ",1.00,0.00,02-10-2013,56.00,25.00,6.00,25.00,6.00,0.00,0.00,2.00,2.00,0.00,3.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
2574,1977,PhD,Married," ₹ 61,996.00 ",0.00,1.00,31-01-2013,27.00,1050.00,12.00,144.00,0.00,0.00,24.00,3.00,6.00,4.00,8.00,5.00,0.00,1.00,0.00,1.00,1.00,0.00,3.00,11.00,1.00
8159,1968,Graduation,Married," ₹ 51,287.00 ",1.00,1.00,01-04-2014,10.00,117.00,0.00,22.00,13.00,0.00,30.00,3.00,4.00,1.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
1160,1970,Graduation,Married," ₹ 13,260.00 ",1.00,1.00,23-08-2013,48.00,9.00,4.00,17.00,10.00,2.00,7.00,4.00,3.00,0.00,3.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10242,1966,PhD,Married," ₹ 47,472.00 ",1.00,1.00,16-09-2013,39.00,56.00,0.00,11.00,0.00,0.00,8.00,2.00,2.00,0.00,4.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5253,1956,Master,Married," ₹ 54,603.00 ",1.00,1.00,09-07-2013,85.00,145.00,13.00,46.00,17.00,2.00,4.00,6.00,4.00,2.00,4.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5966,1974,PhD,Married," ₹ 45,207.00 ",1.00,1.00,10-11-2012,64.00,203.00,0.00,10.00,0.00,0.00,2.00,5.00,3.00,1.00,6.00,6.00,0.00,1.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5314,1951,Graduation,Married," ₹ 40,689.00 ",0.00,1.00,18-03-2013,69.00,270.00,3.00,27.00,39.00,6.00,99.00,7.00,7.00,1.00,5.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5081,1967,2n Cycle,Married," ₹ 47,821.00 ",1.00,1.00,20-10-2013,54.00,9.00,0.00,16.00,6.00,6.00,10.00,1.00,1.00,0.00,3.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5123,1951,Master,Married," ₹ 27,450.00 ",0.00,0.00,15-04-2013,57.00,37.00,12.00,23.00,8.00,11.00,52.00,1.00,2.00,1.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5756,1983,Graduation,Married," ₹ 39,453.00 ",1.00,0.00,03-04-2014,64.00,46.00,0.00,7.00,0.00,0.00,2.00,2.00,2.00,0.00,3.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
8036,1971,2n Cycle,Married," ₹ 26,850.00 ",1.00,1.00,18-04-2014,10.00,31.00,1.00,13.00,7.00,2.00,9.00,4.00,2.00,1.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
9058,1955,Graduation,Widow," ₹ 79,800.00 ",0.00,0.00,23-09-2012,65.00,1060.00,21.00,530.00,32.00,0.00,224.00,1.00,5.00,11.00,5.00,3.00,1.00,0.00,1.00,1.00,0.00,0.00,3.00,11.00,1.00
5057,1961,Master,Married," ₹ 61,794.00 ",0.00,1.00,14-09-2013,74.00,264.00,47.00,188.00,54.00,47.00,11.00,2.00,4.00,4.00,10.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
254,1955,Graduation,Married," ₹ 53,863.00 ",0.00,1.00,17-05-2014,4.00,399.00,4.00,30.00,6.00,4.00,30.00,3.00,7.00,1.00,7.00,7.00,0.00,1.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
4179,1959,Graduation,Married," ₹ 24,221.00 ",0.00,0.00,20-08-2013,94.00,8.00,9.00,9.00,2.00,5.00,22.00,1.00,1.00,1.00,3.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
3710,1984,PhD,Single," ₹ 39,684.00 ",1.00,0.00,12-10-2012,41.00,19.00,0.00,35.00,6.00,4.00,17.00,2.00,2.00,1.00,2.00,7.00,0.00,0.00,0.00,0.00,0.00,1.00,3.00,11.00,1.00
7627,1975,Master,Married," ₹ 92,163.00 ",0.00,0.00,12-12-2012,25.00,817.00,183.00,797.00,106.00,163.00,20.00,0.00,5.00,11.00,5.00,2.00,0.00,0.00,1.00,1.00,0.00,0.00,3.00,11.00,1.00
4501,1965,Master,Single," ₹ 69,882.00 ",0.00,0.00,10-11-2013,94.00,292.00,127.00,635.00,132.00,127.00,165.00,1.00,3.00,7.00,9.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6424,1977,Graduation,Married," ₹ 33,178.00 ",1.00,0.00,30-01-2014,9.00,12.00,6.00,2.00,11.00,2.00,16.00,1.00,1.00,0.00,3.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
3075,1972,PhD,Married," ₹ 59,973.00 ",0.00,0.00,11-09-2013,47.00,130.00,30.00,168.00,20.00,34.00,0.00,1.00,3.00,4.00,7.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
4992,1975,Master,Married," ₹ 17,459.00 ",1.00,0.00,19-09-2013,12.00,6.00,4.00,16.00,3.00,10.00,30.00,3.00,3.00,1.00,2.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
5252,1969,Graduation,Divorced," ₹ 23,910.00 ",1.00,0.00,26-10-2012,80.00,16.00,12.00,18.00,7.00,1.00,13.00,1.00,2.00,0.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
7444,1969,Master,Married," ₹ 42,169.00 ",1.00,1.00,19-10-2013,20.00,19.00,0.00,9.00,0.00,0.00,2.00,2.00,1.00,0.00,3.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6919,1978,2n Cycle,Married," ₹ 26,224.00 ",1.00,0.00,04-06-2013,39.00,4.00,7.00,15.00,13.00,9.00,15.00,3.00,2.00,1.00,3.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
3537,1981,Graduation,Married," ₹ 31,089.00 ",1.00,0.00,17-08-2012,57.00,31.00,3.00,31.00,2.00,8.00,4.00,3.00,3.00,0.00,4.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10277,1961,Graduation,Single," ₹ 30,081.00 ",0.00,1.00,21-02-2013,27.00,36.00,0.00,2.00,0.00,0.00,4.00,1.00,1.00,0.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
2453,1960,Graduation,Married," ₹ 62,807.00 ",0.00,1.00,31-08-2012,83.00,526.00,28.00,135.00,10.00,21.00,99.00,3.00,5.00,3.00,12.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
7972,1955,Graduation,Single," ₹ 72,906.00 ",0.00,0.00,17-09-2013,79.00,400.00,32.00,519.00,71.00,75.00,54.00,1.00,3.00,4.00,9.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
895,1948,PhD,Married," ₹ 61,467.00 ",0.00,2.00,09-12-2012,69.00,410.00,16.00,114.00,0.00,5.00,49.00,3.00,5.00,2.00,10.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
1177,1966,Master,Married," ₹ 49,618.00 ",1.00,1.00,26-01-2013,77.00,80.00,3.00,26.00,4.00,2.00,14.00,4.00,3.00,1.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
7141,1986,Master,Single," ₹ 21,888.00 ",1.00,0.00,29-12-2012,15.00,88.00,10.00,46.00,2.00,3.00,64.00,4.00,5.00,1.00,2.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
7232,1973,Graduation,Widow," ₹ 42,429.00 ",0.00,1.00,11-02-2014,99.00,55.00,0.00,6.00,2.00,0.00,4.00,2.00,1.00,1.00,3.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
8477,1956,Graduation,Divorced," ₹ 26,150.00 ",2.00,1.00,11-03-2013,61.00,5.00,1.00,13.00,3.00,5.00,1.00,1.00,1.00,0.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
2457,1975,Basic,Married," ₹ 30,801.00 ",0.00,1.00,26-10-2012,23.00,8.00,4.00,5.00,15.00,2.00,11.00,2.00,1.00,0.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
988,1965,Graduation,Married," ₹ 81,168.00 ",0.00,0.00,07-05-2014,84.00,410.00,0.00,592.00,147.00,22.00,22.00,1.00,6.00,4.00,7.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,3.00,11.00,0.00
7930,1969,Master,Single," ₹ 26,877.00 ",0.00,0.00,19-08-2013,74.00,101.00,13.00,76.00,20.00,18.00,40.00,2.00,3.00,1.00,6.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
4587,1944,Master,Widow," ₹ 45,006.00 ",0.00,0.00,18-07-2013,90.00,162.00,25.00,53.00,16.00,0.00,10.00,1.00,3.00,1.00,7.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6682,1973,Basic,Married," ₹ 18,978.00 ",1.00,0.00,11-12-2012,41.00,2.00,8.00,1.00,4.00,7.00,15.00,1.00,1.00,0.00,3.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6222,1967,Graduation,Married," ₹ 22,574.00 ",2.00,1.00,28-10-2013,28.00,25.00,0.00,8.00,2.00,0.00,2.00,2.00,2.00,0.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10299,1969,PhD,Single," ₹ 48,240.00 ",0.00,0.00,09-11-2012,73.00,389.00,91.00,248.00,64.00,49.00,41.00,3.00,6.00,3.00,13.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
3083,1974,Graduation,Married," ₹ 45,837.00 ",1.00,1.00,26-07-2013,88.00,215.00,13.00,87.00,17.00,17.00,24.00,5.00,6.00,2.00,5.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
8953,1965,Master,Single," ₹ 35,791.00 ",2.00,1.00,06-05-2013,94.00,27.00,0.00,5.00,0.00,0.00,3.00,2.00,1.00,0.00,3.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
1503,1976,PhD,Married," ₹ 1,62,397.00 ",1.00,1.00,03-06-2013,31.00,85.00,1.00,16.00,2.00,1.00,2.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
8650,1978,Graduation,Widow," ₹ 54,162.00 ",1.00,1.00,18-03-2013,31.00,5.00,6.00,10.00,6.00,5.00,10.00,1.00,1.00,0.00,3.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10862,1960,Master,Married," ₹ 30,522.00 ",0.00,1.00,17-08-2012,6.00,179.00,8.00,83.00,19.00,11.00,26.00,5.00,1.00,2.00,9.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
2782,1961,PhD,Married," ₹ 54,456.00 ",0.00,1.00,11-07-2013,23.00,352.00,0.00,27.00,10.00,0.00,15.00,3.00,6.00,1.00,7.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6941,1971,Graduation,Single," ₹ 31,632.00 ",0.00,0.00,14-07-2013,92.00,17.00,8.00,12.00,11.00,15.00,32.00,1.00,2.00,1.00,2.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10972,1949,Graduation,Widow," ₹ 72,298.00 ",0.00,0.00,10-03-2014,52.00,625.00,35.00,169.00,58.00,17.00,35.00,1.00,4.00,3.00,6.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,3.00,11.00,0.00
10708,1978,2n Cycle,Single," ₹ 36,975.00 ",1.00,0.00,28-12-2013,50.00,10.00,6.00,11.00,0.00,4.00,2.00,1.00,1.00,0.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6583,1955,2n Cycle,Married," ₹ 72,635.00 ",0.00,0.00,03-06-2013,54.00,390.00,22.00,323.00,104.00,35.00,107.00,1.00,6.00,8.00,6.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,3.00,11.00,0.00
3641,1976,Graduation,Married," ₹ 13,624.00 ",1.00,0.00,20-01-2013,93.00,10.00,2.00,15.00,2.00,1.00,6.00,2.00,2.00,0.00,3.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10156,1975,Graduation,Single," ₹ 84,196.00 ",0.00,1.00,03-06-2013,56.00,215.00,63.00,507.00,231.00,31.00,190.00,1.00,8.00,4.00,7.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
4299,1960,Graduation,Married," ₹ 70,971.00 ",0.00,1.00,21-09-2012,28.00,1001.00,17.00,572.00,93.00,125.00,17.00,7.00,11.00,11.00,5.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
3469,1977,PhD,Divorced," ₹ 34,487.00 ",1.00,1.00,06-09-2012,94.00,19.00,18.00,33.00,24.00,1.00,8.00,3.00,3.00,0.00,3.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5063,1977,Graduation,Single," ₹ 28,769.00 ",1.00,0.00,18-12-2012,76.00,41.00,5.00,129.00,10.00,3.00,3.00,3.00,4.00,1.00,4.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10727,1970,PhD,Married," ₹ 69,084.00 ",1.00,0.00,19-11-2013,43.00,1181.00,107.00,199.00,39.00,30.00,30.00,2.00,7.00,3.00,13.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
9624,1958,PhD,Married," ₹ 65,488.00 ",0.00,0.00,13-06-2014,46.00,603.00,45.00,207.00,36.00,18.00,54.00,1.00,3.00,4.00,6.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5156,1970,2n Cycle,Married," ₹ 62,466.00 ",0.00,1.00,15-01-2014,13.00,129.00,129.00,259.00,168.00,121.00,83.00,5.00,6.00,3.00,12.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
4376,1960,2n Cycle,Single," ₹ 32,218.00 ",0.00,0.00,15-02-2014,27.00,10.00,24.00,15.00,13.00,1.00,30.00,1.00,2.00,1.00,3.00,7.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
8923,1973,Graduation,Single," ₹ 83,917.00 ",0.00,0.00,18-04-2013,12.00,514.00,22.00,732.00,42.00,198.00,79.00,1.00,6.00,7.00,7.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
8461,1962,Graduation,Divorced," ₹ 46,102.00 ",2.00,1.00,10-03-2014,3.00,14.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,2.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6945,1952,Graduation,Single," ₹ 84,574.00 ",0.00,0.00,04-06-2013,72.00,387.00,20.00,713.00,38.00,54.00,163.00,1.00,9.00,11.00,11.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
944,1962,Graduation,Married," ₹ 56,181.00 ",0.00,1.00,08-01-2013,6.00,121.00,103.00,69.00,8.00,44.00,48.00,1.00,4.00,2.00,7.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
1907,1950,Master,Divorced," ₹ 63,120.00 ",0.00,1.00,28-09-2012,53.00,965.00,69.00,279.00,54.00,41.00,69.00,5.00,8.00,4.00,9.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
701,1971,Graduation,Married," ₹ 73,691.00 ",0.00,1.00,06-11-2013,58.00,707.00,21.00,250.00,85.00,43.00,73.00,2.00,6.00,2.00,8.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
3856,1960,Graduation,Married," ₹ 63,381.00 ",0.00,1.00,05-10-2012,78.00,571.00,50.00,142.00,33.00,50.00,159.00,4.00,4.00,5.00,13.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
4149,1948,PhD,Married," ₹ 76,140.00 ",0.00,0.00,13-05-2014,57.00,586.00,66.00,653.00,17.00,0.00,26.00,1.00,5.00,9.00,6.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
2131,1959,PhD,Divorced," ₹ 62,859.00 ",0.00,1.00,30-12-2012,37.00,1063.00,89.00,102.00,16.00,12.00,25.00,4.00,9.00,4.00,6.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
2942,1964,Graduation,Single," ₹ 45,906.00 ",0.00,1.00,07-05-2013,20.00,305.00,3.00,27.00,4.00,3.00,144.00,2.00,5.00,4.00,4.00,5.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
1173,1947,Master,Married," ₹ 77,632.00 ",0.00,0.00,10-03-2013,73.00,1200.00,105.00,758.00,0.00,42.00,147.00,1.00,4.00,2.00,6.00,2.00,0.00,1.00,1.00,0.00,0.00,0.00,3.00,11.00,1.00
4381,1971,PhD,Married," ₹ 46,463.00 ",1.00,1.00,18-08-2013,56.00,163.00,2.00,40.00,8.00,11.00,11.00,7.00,3.00,1.00,6.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
4611,1970,Graduation,Married," ₹ 1,05,471.00 ",0.00,0.00,21-01-2013,36.00,1009.00,181.00,104.00,202.00,21.00,207.00,0.00,9.00,8.00,13.00,3.00,0.00,0.00,1.00,1.00,0.00,0.00,3.00,11.00,1.00
3376,1970,Master,Divorced," ₹ 55,282.00 ",1.00,0.00,13-12-2013,9.00,125.00,6.00,73.00,8.00,4.00,19.00,1.00,3.00,1.00,6.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
4679,1977,Master,Married," ₹ 78,710.00 ",0.00,1.00,23-05-2014,42.00,721.00,0.00,152.00,119.00,50.00,50.00,3.00,7.00,6.00,12.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10928,1958,Graduation,Married," ₹ 66,886.00 ",0.00,1.00,16-09-2013,28.00,315.00,4.00,62.00,41.00,31.00,146.00,2.00,7.00,1.00,7.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
4248,1960,Master,Single," ₹ 98,777.00 ",0.00,0.00,17-02-2014,23.00,1000.00,19.00,711.00,125.00,115.00,38.00,0.00,4.00,6.00,9.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6728,1985,Graduation,Married," ₹ 29,103.00 ",1.00,0.00,27-08-2012,38.00,16.00,0.00,17.00,6.00,3.00,6.00,2.00,1.00,0.00,3.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6661,1974,Graduation,Married," ₹ 67,445.00 ",0.00,1.00,12-08-2012,63.00,757.00,80.00,217.00,29.00,80.00,11.00,5.00,9.00,6.00,12.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
4725,1950,PhD,Married," ₹ 50,616.00 ",0.00,1.00,13-04-2014,71.00,30.00,2.00,25.00,0.00,1.00,9.00,1.00,1.00,1.00,4.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
3277,1955,Graduation,Divorced," ₹ 49,431.00 ",0.00,1.00,03-08-2012,9.00,219.00,3.00,100.00,26.00,0.00,17.00,2.00,7.00,1.00,5.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5555,1975,Graduation,Divorced," ₹ 1,53,924.00 ",0.00,0.00,07-02-2014,81.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
2564,1953,Graduation,Married," ₹ 61,278.00 ",0.00,1.00,04-01-2014,87.00,111.00,3.00,28.00,2.00,6.00,15.00,2.00,3.00,1.00,4.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
946,1958,2n Cycle,Married," ₹ 26,490.00 ",0.00,0.00,22-09-2012,92.00,45.00,47.00,52.00,21.00,20.00,25.00,2.00,3.00,1.00,5.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
3867,1947,PhD,Married," ₹ 73,059.00 ",0.00,1.00,31-08-2013,36.00,410.00,112.00,420.00,0.00,82.00,71.00,1.00,9.00,3.00,13.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6940,1966,PhD,Single," ₹ 46,734.00 ",1.00,2.00,21-10-2013,86.00,100.00,1.00,39.00,6.00,1.00,76.00,4.00,3.00,2.00,3.00,6.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
55,1963,Graduation,Married," ₹ 56,253.00 ",0.00,1.00,07-12-2012,83.00,509.00,0.00,65.00,7.00,11.00,5.00,4.00,7.00,2.00,9.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
7093,1985,Graduation,Married," ₹ 19,986.00 ",1.00,0.00,14-11-2013,74.00,3.00,6.00,5.00,0.00,2.00,6.00,1.00,0.00,0.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5084,1975,Graduation,Widow," ₹ 58,330.00 ",0.00,1.00,25-12-2013,87.00,445.00,53.00,213.00,104.00,98.00,151.00,1.00,6.00,4.00,13.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
1777,1980,Basic,Married," ₹ 25,965.00 ",0.00,0.00,07-09-2012,29.00,2.00,2.00,11.00,41.00,7.00,11.00,1.00,2.00,0.00,3.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
8162,1956,Master,Married," ₹ 14,661.00 ",0.00,0.00,01-01-2013,88.00,4.00,1.00,11.00,6.00,2.00,2.00,1.00,1.00,0.00,3.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10826,1959,Graduation,Married," ₹ 18,690.00 ",0.00,0.00,28-12-2012,77.00,6.00,1.00,7.00,23.00,4.00,19.00,1.00,1.00,1.00,2.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
8754,1974,PhD,Married," ₹ 45,068.00 ",0.00,1.00,16-05-2013,25.00,14.00,0.00,3.00,0.00,0.00,3.00,1.00,1.00,0.00,2.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
1987,1987,Basic,Single," ₹ 21,063.00 ",1.00,0.00,25-09-2013,34.00,1.00,10.00,11.00,19.00,3.00,15.00,2.00,2.00,0.00,3.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
11007,1968,PhD,Married," ₹ 29,187.00 ",1.00,0.00,09-05-2013,43.00,26.00,0.00,6.00,0.00,0.00,2.00,1.00,1.00,0.00,3.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
7426,1971,2n Cycle,Married," ₹ 54,690.00 ",1.00,1.00,07-11-2013,76.00,111.00,16.00,37.00,7.00,9.00,18.00,3.00,3.00,1.00,5.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
9153,1964,PhD,Married," ₹ 59,304.00 ",0.00,1.00,29-07-2013,81.00,418.00,61.00,428.00,80.00,51.00,10.00,3.00,7.00,8.00,10.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10379,1962,Master,Single," ₹ 59,247.00 ",0.00,2.00,08-11-2013,87.00,327.00,9.00,122.00,19.00,14.00,83.00,5.00,5.00,2.00,9.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
9204,1970,Graduation,Widow," ₹ 66,731.00 ",0.00,1.00,12-09-2012,33.00,371.00,159.00,194.00,58.00,106.00,141.00,4.00,4.00,3.00,6.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
3197,1980,Graduation,Married," ₹ 77,353.00 ",0.00,1.00,16-12-2013,38.00,275.00,59.00,107.00,69.00,101.00,59.00,2.00,6.00,4.00,8.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
2920,1975,PhD,Single," ₹ 52,614.00 ",0.00,1.00,01-12-2012,63.00,789.00,0.00,142.00,12.00,9.00,38.00,2.00,2.00,4.00,8.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6961,1974,Graduation,Married," ₹ 26,751.00 ",2.00,0.00,22-05-2014,26.00,1.00,1.00,5.00,0.00,3.00,1.00,1.00,1.00,0.00,2.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
4673,1963,PhD,Married," ₹ 81,300.00 ",0.00,1.00,30-10-2012,17.00,1004.00,12.00,145.00,32.00,12.00,36.00,3.00,10.00,3.00,5.00,5.00,0.00,0.00,0.00,1.00,0.00,0.00,3.00,11.00,1.00
9937,1979,Graduation,Single," ₹ 70,337.00 ",0.00,0.00,02-01-2014,75.00,187.00,81.00,149.00,25.00,43.00,91.00,1.00,2.00,2.00,12.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
8779,1985,2n Cycle,Married," ₹ 36,145.00 ",1.00,0.00,16-06-2013,13.00,56.00,4.00,76.00,17.00,1.00,18.00,4.00,4.00,1.00,3.00,9.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
9596,1980,PhD,Single," ₹ 65,295.00 ",0.00,0.00,23-12-2013,19.00,365.00,32.00,117.00,34.00,110.00,6.00,1.00,3.00,3.00,13.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
